UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,190520614,02/21/2019,790 HUFF RD NW,203,Blandtown,D,33.78768,-84.41319,
AUTO THEFT,190520902,02/21/2019,2957 N FULTON DR NE,206,Garden Hills,B,33.83533,-84.37759,
AUTO THEFT,190521265,02/21/2019,786 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70304,-84.36481,
AUTO THEFT,190522048,02/21/2019,2159 CAMPBELLTON RD SW,409,Adams Park,R,33.70577,-84.45958,
LARCENY-FROM VEHICLE,190520583,02/21/2019,1177 CONSTITUTION RD SE,308,Leila Valley,Z,33.69298,-84.35166,
LARCENY-FROM VEHICLE,190521503,02/21/2019,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905,
LARCENY-NON VEHICLE,190520247,02/21/2019,1362 BOULEVARD SE,607,Benteen Park,W,33.71744,-84.36818,
LARCENY-NON VEHICLE,190521104,02/21/2019,620 PEACHTREE ST NE,505,Midtown,E,33.77152,-84.38508,
LARCENY-NON VEHICLE,190520561,02/21/2019,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-NON VEHICLE,190521978,02/21/2019,1488 WESSYNGTON RD NE,213,Morningside/Lenox Park,F,33.79519,-84.35691,
LARCENY-NON VEHICLE,190520795,02/21/2019,232 FORSYTH ST SW @GREYHOUND STATION,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,190520952,02/21/2019,1200 ASTOR AVE SW,408,Fort McPherson,S,33.70113,-84.43279,
LARCENY-NON VEHICLE,190520988,02/21/2019,760 CELESTE LANE,407,Mays,H,33.7394,-84.50687,
LARCENY-NON VEHICLE,190521199,02/21/2019,3490 EISENHOWER CIR SE,313,South River Gardens,Z,33.65895,-84.35846,
LARCENY-NON VEHICLE,190521441,02/21/2019,1963 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75158,-84.32359,
LARCENY-NON VEHICLE,190521962,02/21/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,190522215,02/21/2019,104 BISBEE AVE SE,305,South Atlanta,Y,33.71671,-84.38485,
LARCENY-FROM VEHICLE,190520011,02/21/2019,602 N HIGHLAND AVE NE @MANUELS,602,Poncey-Highland,N,33.77082,-84.35274,
LARCENY-FROM VEHICLE,190520090,02/21/2019,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339,
LARCENY-FROM VEHICLE,190520279,02/21/2019,1861 GORDON MNR NE,608,Lake Claire,N,33.76218,-84.32562,
LARCENY-FROM VEHICLE,190520342,02/21/2019,16 BROMACK DR SW,310,Swallow Circle/Baywood,Z,33.68909,-84.38981,
LARCENY-FROM VEHICLE,190520376,02/21/2019,1058 ROSEWOOD DR NE,601,Virginia Highland,F,33.78571,-84.35252,
LARCENY-FROM VEHICLE,190520694,02/21/2019,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
LARCENY-FROM VEHICLE,190520862,02/21/2019,2355 PINE GROVE DR NW,201,,C,33.81969,-84.44774,
LARCENY-FROM VEHICLE,190520882,02/21/2019,664 9TH ST NW,501,Home Park,E,33.78061,-84.40916,
LARCENY-FROM VEHICLE,190520973,02/21/2019,3450 ROXBORO RD NE,210,Buckhead Heights,B,33.84862,-84.354,
LARCENY-FROM VEHICLE,190521944,02/21/2019,3208 MARTIN L KING JR DR SW,406,,I,33.75188,-84.49244,
LARCENY-FROM VEHICLE,190522043,02/21/2019,530 PIEDMONT AVE NE,509,Downtown,M,33.76909,-84.38208,
LARCENY-FROM VEHICLE,190522085,02/21/2019,354 14TH ST NW  ,501,Home Park,E,33.7861,-84.39857,
LARCENY-FROM VEHICLE,190522235,02/21/2019,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
LARCENY-FROM VEHICLE,190522246,02/21/2019,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-NON VEHICLE,190520869,02/21/2019,3012 BOLLING WAY NE,206,Buckhead Village,B,33.83782,-84.38065,
LARCENY-NON VEHICLE,190521605,02/21/2019,565 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73969,-84.41828,
LARCENY-NON VEHICLE,190521654,02/21/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190522193,02/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190510819,02/20/2019,2711 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68092,-84.40814,
LARCENY-NON VEHICLE,190510909,02/20/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190510972,02/20/2019,1253 CAROLINE ST NE,609,Edgewood,O,33.75823,-84.3474,
LARCENY-NON VEHICLE,190511174,02/20/2019,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190511414,02/20/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190511415,02/20/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190511652,02/20/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190511907,02/20/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190511536,02/20/2019,825 MARTIN L KING JR DR NW @PUBLIX - MLK,102,Vine City,L,33.75488,-84.41378,
LARCENY-FROM VEHICLE,190510133,02/20/2019,400 PHARR RD NE,206,Buckhead Village,B,33.83751,-84.37416,
LARCENY-FROM VEHICLE,190510326,02/20/2019,809 YORKSHIRE RD NE,213,Morningside/Lenox Park,F,33.79502,-84.36053,
LARCENY-FROM VEHICLE,190510400,02/20/2019,1390 NORTHSIDE DR NW,207,Berkeley Park,D,33.79264,-84.40796,
LARCENY-FROM VEHICLE,190510505,02/20/2019,3906 ROSWELL RD NE ,209,East Chastain Park,B,33.86179,-84.38127,
LARCENY-FROM VEHICLE,190510739,02/20/2019,3521 PARC CIR SW,409,Southwest,R,33.69868,-84.49783,
LARCENY-FROM VEHICLE,190510873,02/20/2019,265 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39694,
LARCENY-FROM VEHICLE,190511574,02/20/2019,2080 NORTH AVE NW,107,Grove Park,J,33.76956,-84.45641,
LARCENY-FROM VEHICLE,190511707,02/20/2019,890 CHATTAHOOCHEE AVE NW,203,Berkeley Park,D,33.79902,-84.41695,
LARCENY-FROM VEHICLE,190511813,02/20/2019,193 N COLONIAL HOMES CIR NW,205,Colonial Homes,C,33.81499,-84.39584,
LARCENY-FROM VEHICLE,190511846,02/20/2019,812 LAMBERT DR NE,212,Morningside/Lenox Park,F,33.8132,-84.36202,
LARCENY-FROM VEHICLE,190511868,02/20/2019,55 LITTLE ST SE,304,Summerhill,V,33.73295,-84.38602,
LARCENY-FROM VEHICLE,190512016,02/20/2019,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
LARCENY-FROM VEHICLE,190512029,02/20/2019,1284 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869,
LARCENY-FROM VEHICLE,190512145,02/20/2019,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84687,-84.37284,
LARCENY-NON VEHICLE,190510406,02/20/2019,1424 W PACES FERRY RD NW @WESTMINSTER SCHOOL,201,Paces,A,33.84628,-84.4343,
LARCENY-NON VEHICLE,190510684,02/20/2019,927 MOUNT AIRY DR SW,406,Beecher Hills,I,33.73052,-84.46573,
LARCENY-NON VEHICLE,190512065,02/20/2019,1092 EDGEFIELD DR SW,403,Oakland City,S,33.72517,-84.42947,
LARCENY-NON VEHICLE,190511509,02/20/2019,3475 LENOX RD NE,210,Lenox,B,33.84922,-84.36056,
LARCENY-NON VEHICLE,190510624,02/20/2019,222 14TH ST NE,502,Midtown,E,33.79742,-84.38818,
ROBBERY-PEDESTRIAN,190511819,02/20/2019,65 MARTIN L KING JR DR SW,511,Downtown,M,33.75101,-84.39007,
AUTO THEFT,190510820,02/20/2019,475 MORGAN ST NE,603,Old Fourth Ward,M,33.76877,-84.37099,
AUTO THEFT,190510378,02/20/2019,492 BRASFIELD SQ SE,606,Ormewood Park,W,33.74037,-84.35687,
AUTO THEFT,190510479,02/20/2019,373 LEGACY DR SW,104,Harris Chiles,T,33.74387,-84.41937,
AUTO THEFT,190510523,02/20/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78257,-84.41167,
AUTO THEFT,190510782,02/20/2019,ARTHUR LANGFORD PKWY EB / GREENBRIAR PKWY SW,411,Greenbriar,R,33.69198,-84.49006,
AUTO THEFT,190511724,02/20/2019,1888 PEACHTREE RD NW,207,Ardmore,E,33.80648,-84.39432,
AUTO THEFT,190511765,02/20/2019,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
AGG ASSAULT,190511990,02/20/2019,1994 PERKERSON RD SW,306,Sylvan Hills,X,33.69958,-84.41748,
AGG ASSAULT,190512140,02/20/2019,887 MARTIN L KING JR DR NW,102,Vine City,L,33.7548,-84.41624,
AGG ASSAULT,190511292,02/20/2019,824 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77282,-84.41569,
BURGLARY-RESIDENCE,190510958,02/20/2019,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.84984,-84.35795,
BURGLARY-RESIDENCE,190510998,02/20/2019,3558 PIEDMONT RD NE,208,Buckhead Forest,B,33.85062,-84.37995,
BURGLARY-RESIDENCE,190511349,02/20/2019,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38716,
BURGLARY-RESIDENCE,190511896,02/20/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
BURGLARY-NONRES,190511115,02/20/2019,501 CONNELL AVE SW,309,Perkerson,X,33.68348,-84.40624,
BURGLARY-NONRES,190500325,02/19/2019,1253 CAROLINE ST NE,609,Edgewood,O,33.75823,-84.3474,
BURGLARY-NONRES,190500690,02/19/2019,3324 PEACHTREE RD NE,208,North Buckhead,B,33.84584,-84.36933,
BURGLARY-RESIDENCE,190500760,02/19/2019,323 NOLAND ST SE,305,Chosewood Park,Y,33.7188,-84.3776,
BURGLARY-RESIDENCE,190501213,02/19/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
BURGLARY-RESIDENCE,190501517,02/19/2019,982 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68789,-84.35782,
BURGLARY-RESIDENCE,190501729,02/19/2019,810 BLOSSOM ST SW,306,Sylvan Hills,X,33.7114,-84.41531,
AGG ASSAULT,190500615,02/19/2019,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71402,-84.39747,
AGG ASSAULT,190502129,02/19/2019,886 PARSONS ST SW,101,Atlanta University Center,T,33.75062,-84.41658,
AGG ASSAULT,190502156,02/19/2019,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
ROBBERY-PEDESTRIAN,190501021,02/19/2019,2980 DELMAR LN,111,,I,33.7546,-84.48506,
AUTO THEFT,190500141,02/19/2019,741 GARY RD NW,109,Center Hill,J,33.77515,-84.46065,
AUTO THEFT,190500163,02/19/2019,1905 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.8097,-84.36553,
AUTO THEFT,190500370,02/19/2019,40 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67285,-84.38729,
AUTO THEFT,190500478,02/19/2019,3057 DAWSON LN SW,414,Princeton Lakes,P,33.67236,-84.50913,
AUTO THEFT,190500502,02/19/2019,1660 WELLSWOOD DR SE,607,Custer/McDonough/Guice,W,33.70917,-84.3558,
AUTO THEFT,190500644,02/19/2019,1190 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72254,-84.40759,
LARCENY-NON VEHICLE,190500184,02/19/2019,1167 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76378,-84.42565,
LARCENY-NON VEHICLE,190500666,02/19/2019,20 BROAD ST SW,511,Downtown,M,33.75312,-84.39208,
LARCENY-NON VEHICLE,190500820,02/19/2019,131 PONCE DE LEON AVE NE,505,Midtown,E,33.77199,-84.38304,
LARCENY-NON VEHICLE,190501473,02/19/2019,261 19TH ST NW,501,Atlantic Station,E,33.79371,-84.39677,
LARCENY-NON VEHICLE,190501053,02/19/2019,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73657,-84.40824,
LARCENY-NON VEHICLE,190501079,02/19/2019,1821 W ANDERSON AVE NW @SADIE G MAYS REHAB,108,Dixie Hills,J,33.75533,-84.44742,
LARCENY-NON VEHICLE,190490813,02/19/2019,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82655,-84.3637,
LARCENY-FROM VEHICLE,190500134,02/19/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,190500357,02/19/2019,1770 AVON AVE SW,408,Venetian Hills,S,33.7223,-84.44566,
LARCENY-FROM VEHICLE,190500369,02/19/2019,1360 BENTEEN WAY SE,607,Benteen Park,W,33.71834,-84.36635,
LARCENY-FROM VEHICLE,190500611,02/19/2019,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
LARCENY-FROM VEHICLE,190500742,02/19/2019,1261 OAK ST SW,401,West End,T,33.74057,-84.42857,
LARCENY-FROM VEHICLE,190500816,02/19/2019,3170 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.78577,-84.49055,
LARCENY-FROM VEHICLE,190500968,02/19/2019,558 14TH ST NW,501,Home Park,E,33.78599,-84.40552,
LARCENY-FROM VEHICLE,190501322,02/19/2019,166 TUSKEGEE ST SE,304,Peoplestown,V,33.72879,-84.38253,
LARCENY-FROM VEHICLE,190501374,02/19/2019,15 PEACHTREE ST SW,511,Downtown,M,33.75369,-84.39043,
LARCENY-FROM VEHICLE,190501764,02/19/2019,351 MARIETTA ST NW ,508,Downtown,M,33.76263,-84.39675,
LARCENY-FROM VEHICLE,190501949,02/19/2019,1071 PIEDMONT AVE NE,502,Midtown,E,33.78385,-84.37868,
LARCENY-FROM VEHICLE,190502010,02/19/2019,660 IRWIN ST NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.75787,-84.36522,
LARCENY-NON VEHICLE,190500613,02/19/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190500940,02/19/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190501023,02/19/2019,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,190501092,02/19/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
LARCENY-NON VEHICLE,190501127,02/19/2019,950 W PEACHTREE ST NW,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,190501220,02/19/2019,1313 W PACES FERRY RD NW,202,Randall Mill,A,33.84933,-84.43048,
LARCENY-NON VEHICLE,190501290,02/19/2019,520 BOULEVARD SE,605,Grant Park,W,33.7407,-84.36764,
LARCENY-NON VEHICLE,190502037,02/19/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
LARCENY-NON VEHICLE,190490459,02/18/2019,655 CLEVELAND AVE SW,309,Perkerson,X,33.6824,-84.41029,
LARCENY-NON VEHICLE,190490614,02/18/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
LARCENY-NON VEHICLE,190490712,02/18/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190491107,02/18/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,190491323,02/18/2019,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190491643,02/18/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190491943,02/18/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190491144,02/18/2019,3604 BAKERS FERRY RD SW,407,Adamsville,H,33.75894,-84.50586,
LARCENY-NON VEHICLE,190491210,02/18/2019,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66166,-84.50864,
LARCENY-NON VEHICLE,190491272,02/18/2019,763 CASCADE AVE SW,404,Westview,T,33.73483,-84.4375,
LARCENY-NON VEHICLE,190492112,02/18/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-FROM VEHICLE,190481683,02/18/2019,710 PEACHTREE ST NE,505,Midtown,E,33.77407,-84.38526,
LARCENY-FROM VEHICLE,190490070,02/18/2019,555 WHITEHALL ST SW,303,Mechanicsville,V,33.74297,-84.40628,
LARCENY-FROM VEHICLE,190490239,02/18/2019,499 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76754,-84.39178,
LARCENY-FROM VEHICLE,190490381,02/18/2019,786 CLEVELAND AVE SW,311,Hammond Park,X,33.68069,-84.41464,
LARCENY-FROM VEHICLE,190490390,02/18/2019,49 BOULEVARD SE,604,Sweet Auburn,M,33.75253,-84.3721,
LARCENY-FROM VEHICLE,190490447,02/18/2019,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
LARCENY-FROM VEHICLE,190490518,02/18/2019,387 JOSEPH E LOWERY BLVD SW,104,Harris Chiles,T,33.74496,-84.41777,
LARCENY-FROM VEHICLE,190490550,02/18/2019,436 HOPKINS STREET SW,401,West End,T,33.74325,-84.43032,
LARCENY-FROM VEHICLE,190490560,02/18/2019,2429 BOLTON RD NW,203,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,190491175,02/18/2019,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80838,-84.41356,
LARCENY-FROM VEHICLE,190491177,02/18/2019,1093 HEMPHILL AVE NW,504,Home Park,E,33.78466,-84.40561,
LARCENY-FROM VEHICLE,190491287,02/18/2019,549 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78788,-84.36904,
LARCENY-FROM VEHICLE,190491376,02/18/2019,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
LARCENY-FROM VEHICLE,190491466,02/18/2019,728 MONROE DR NE,506,Midtown,E,33.77438,-84.37122,
LARCENY-FROM VEHICLE,190491508,02/18/2019,300 N HIGHLAND AVE NE,602,Inman Park,N,33.76284,-84.35859,
LARCENY-FROM VEHICLE,190491620,02/18/2019,398 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70792,-84.37509,
LARCENY-FROM VEHICLE,190491692,02/18/2019,369 TRIUMPH CIR SE,313,Blair Villa/Poole Creek,Z,33.66078,-84.37801,
LARCENY-FROM VEHICLE,190491706,02/18/2019,600 PEACHTREE ST NE,509,Downtown,M,33.77075,-84.38649,
LARCENY-FROM VEHICLE,190491886,02/18/2019,1106 CRESCENT AVE NE,503,Midtown,E,33.785,-84.3845,
LARCENY-FROM VEHICLE,190491888,02/18/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-FROM VEHICLE,190491940,02/18/2019,1425 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79388,-84.42575,
LARCENY-FROM VEHICLE,190492019,02/18/2019,3652 ROSWELL RD,209,Tuxedo Park,A,33.85409,-84.38301,
LARCENY-NON VEHICLE,190491019,02/18/2019,40 THIRKELD AVE SE,305,South Atlanta,Y,33.71469,-84.38697,
LARCENY-NON VEHICLE,190491142,02/18/2019,750 CASCADE AVE SW,402,West End,T,33.73486,-84.43644,
LARCENY-NON VEHICLE,190491250,02/18/2019,2421 SECOND ST NW,110,Scotts Crossing,G,33.80283,-84.46743,
LARCENY-NON VEHICLE,190490119,02/18/2019,992 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73789,-84.42024,
LARCENY-NON VEHICLE,190490480,02/18/2019,1400 W PEACHTREE ST NW,502,Midtown,E,33.79278,-84.38808,
LARCENY-NON VEHICLE,190490532,02/18/2019,3400 PEACHTREE RD NE,208,North Buckhead,B,33.8491,-84.3643,
ROBBERY-PEDESTRIAN,190490716,02/18/2019,1739 MARTIN L KING JR DR NW,104,Mozley Park,K,33.75144,-84.44382,
ROBBERY-PEDESTRIAN,190491633,02/18/2019,573 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75409,-84.36863,
LARCENY-FROM VEHICLE,190491606,02/18/2019,350 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70628,-84.37729,
AUTO THEFT,190490949,02/18/2019,3300 PEACHTREE RD NE,208,North Buckhead,B,33.84514,-84.37031,
AUTO THEFT,190491394,02/18/2019,542 PEEPLES ST SW,401,West End,T,33.74015,-84.42026,
AUTO THEFT,190491818,02/18/2019,2944 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67462,-84.40782,
HOMICIDE,190481476,02/18/2019,292 CRUMLEY ST SW,303,Mechanicsville,V,33.73941,-84.39806,
AUTO THEFT,190491501,02/18/2019,848 SPRING ST NW,505,Midtown,E,33.77781,-84.38888,
AUTO THEFT,190490604,02/18/2019,100 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84319,-84.38211,
ROBBERY-PEDESTRIAN,190490541,02/18/2019,279 CHAPPELL RD NW  ,105,Hunter Hills,K,33.76293,-84.43313,
AGG ASSAULT,190491107,02/18/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
AGG ASSAULT,190491959,02/18/2019,3170 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.78577,-84.49055,
AGG ASSAULT,190490293,02/18/2019,238 HOWELL TER SW,407,Adamsville,H,33.75166,-84.50462,
AGG ASSAULT,190490812,02/18/2019,967 COLEMAN ST SW,302,Pittsburgh,V,33.72848,-84.40417,
AGG ASSAULT,190491335,02/18/2019,1903 DREW DR NW @APS WESTSIDE,110,West Highlands,G,33.79346,-84.45106,
AGG ASSAULT,190491524,02/18/2019,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
BURGLARY-RESIDENCE,190490224,02/18/2019,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6632,-84.52404,
BURGLARY-RESIDENCE,190490655,02/18/2019,1375 GRAHAM ST SW,301,Capitol View,X,33.71731,-84.41633,
BURGLARY-RESIDENCE,190490725,02/18/2019,341 ASHBURTON AVE SE,611,East Lake,O,33.74319,-84.29361,
BURGLARY-RESIDENCE,190490885,02/18/2019,437 FLORIDA AVE SE,606,Ormewood Park,W,33.74219,-84.35076,
BURGLARY-RESIDENCE,190491254,02/18/2019,293 JAMES P BRAWLEY DR NW,102,Vine City,L,33.76265,-84.41244,
BURGLARY-NONRES,190491247,02/18/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
BURGLARY-NONRES,190490439,02/18/2019,144 POUNCE DE LEON AVE,505,Midtown,E,33.77255,-84.38249,
BURGLARY-RESIDENCE,190490310,02/18/2019,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81828,-84.36696,
BURGLARY-RESIDENCE,190490521,02/18/2019,673 KIRKWOOD AVE SE,606,Cabbagetown,N,33.75009,-84.36524,
BURGLARY-RESIDENCE,190491274,02/18/2019,2805 MACON DR SE,312,Glenrose Heights,Z,33.67712,-84.3888,
BURGLARY-RESIDENCE,190492150,02/18/2019,2891 SPRINGDALE RD SW,311,Hammond Park,X,33.67628,-84.41592,
BURGLARY-RESIDENCE,190480765,02/17/2019,3495 VALLEY RD NW,206,South Tuxedo Park,B,33.848,-84.38788,
BURGLARY-NONRES,190480293,02/17/2019,3255 PEACHTREE RD NE @CALL BOX 8,208,Peachtree Park,B,33.84391,-84.37083,
BURGLARY-NONRES,190480467,02/17/2019,160 PONCE DE LEON,505,Midtown,E,33.77282,-84.38211,
BURGLARY-NONRES,190480707,02/17/2019,60 JOHNSON RD NW,110,Grove Park,J,33.78268,-84.45329,
BURGLARY-NONRES,190480738,02/17/2019,1477 WESTWOOD AVE SW,404,Westview,T,33.73834,-84.43602,
BURGLARY-RESIDENCE,190480972,02/17/2019,198 BARFIELD AVE SW,405,Florida Heights,I,33.75032,-84.4614,
BURGLARY-RESIDENCE,190481227,02/17/2019,341 BETSY AVE SW,405,Florida Heights,I,33.7473,-84.45811,
BURGLARY-RESIDENCE,190481656,02/17/2019,1670 S GORDON ST SW,404,Westview,T,33.73941,-84.44254,
AGG ASSAULT,190480319,02/17/2019,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962,
AGG ASSAULT,190480627,02/17/2019,40 PEACHTREE VALLEY RD NE,207,,E,33.81096,-84.39145,
AGG ASSAULT,190481094,02/17/2019,3135 PIEDMONT RD NE,211,Peachtree Park,B,33.84266,-84.37036,
AGG ASSAULT,190481341,02/17/2019,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
AUTO THEFT,190480634,02/17/2019,729 BROWNWOOD AVE SE,612,East Atlanta,W,33.73425,-84.34832,
AUTO THEFT,190480935,02/17/2019,1712 JASMINE CIR NW,110,West Highlands,G,33.79207,-84.44804,
AUTO THEFT,190481068,02/17/2019,144 MORELAND AVE NE,606,Reynoldstown,N,33.75736,-84.3496,
AUTO THEFT,190481172,02/17/2019,3260 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78735,-84.49452,
AUTO THEFT,190481193,02/17/2019,100 BISCAYNE DR NW,205,,C,33.81524,-84.3937,
LARCENY-FROM VEHICLE,190481015,02/17/2019,530 SPRING VALLEY RD NW,205,Collier Hills,C,33.80905,-84.40508,
ROBBERY-COMMERCIAL,190480557,02/17/2019,1144 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76328,-84.42492,
LARCENY-NON VEHICLE,190480926,02/17/2019,3650 JONESBORO RD SE,313,South River Gardens,Z,33.6558,-84.36612,
LARCENY-NON VEHICLE,190480939,02/17/2019,264 19TH ST NW,501,Atlantic Station,E,33.79321,-84.39692,
LARCENY-NON VEHICLE,190481165,02/17/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190481304,02/17/2019,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78784,-84.49384,
LARCENY-NON VEHICLE,190480577,02/17/2019,1557 PAXON ST SE,610,Kirkwood,O,33.75029,-84.3365,
LARCENY-NON VEHICLE,190480584,02/17/2019,1057 PEACHTREE BATTLE AVE NW,201,Brandon,C,33.82624,-84.42161,
LARCENY-NON VEHICLE,190480862,02/17/2019,531 JEFFERSON CHASE ST,312,Glenrose Heights,Z,33.66545,-84.38126,
LARCENY-NON VEHICLE,190480880,02/17/2019,512 KELLY ST SE,605,Grant Park,W,33.74079,-84.38034,
LARCENY-NON VEHICLE,190481574,02/17/2019,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323,
LARCENY-FROM VEHICLE,190480065,02/17/2019,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79746,-84.40773,
LARCENY-FROM VEHICLE,190480250,02/17/2019,2050 SYLVAN RD SW,306,Sylvan Hills,X,33.69852,-84.41798,
